marca,numero licitacion,id producto,tipo producto,model name,engine,drive,transmission,year,model name simplified,marca simplified,model url,engine simplified,drive simplified,transmission simplified,Version URL
jac,2239-4-lr17,1840629,suv,js2 1.5l luxury,,,,,js2 15l luxury,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js2,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/js2/15l-comfort/179211
jac,2239-4-lr17,1840632,suv,js2 1.5l luxury aut,,,,,js2 15l luxury aut,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js2,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/js2/15l-comfort/179211
jac,2239-4-lr17,1840630,suv,js2 1.5l luxury bicolor,,,,,js2 15l luxury bicolor,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js2,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/js2/15l-comfort/179211
jac,2239-8-lr23,2053467,suv,js2 comfort,,,MT,2024.0,js2 comfort,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js2,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/jac/js2/15l-comfort/179211
jac,2239-8-lr23,2053518,suv,js2 luxury,,,AT,2024.0,js2 luxury,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js2,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/jac/js2/15l-comfort/179211
jac,2239-8-lr23,2053501,suv,js2 luxury,,,MT,2024.0,js2 luxury,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js2,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/jac/js2/15l-comfort/179211
jac,2239-4-lr17,1840635,suv,js3 1.6l advance,,,,,js3 16l advance,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js3,nan,nan,nan,
jac,2239-4-lr17,1840637,suv,js3 1.6l advance aut,,,,,js3 16l advance aut,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js3,nan,nan,nan,
jac,2239-4-lr17,1840633,suv,js3 1.6l comfort,,,,,js3 16l comfort,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js3,nan,nan,nan,
jac,2239-4-lr17,1840634,suv,js3 1.6l luxury,,,,,js3 16l luxury,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js3,nan,nan,nan,
jac,2239-4-lr17,1840636,suv,js3 1.6l luxury aut,,,,,js3 16l luxury aut,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js3,nan,nan,nan,
jac,2239-8-lr23,2053552,suv,js3 se luxury,1.6,,MT,2024.0,js3 se luxury,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js3,16,nan,mt,
jac,2239-8-lr23,2053569,suv,js3 xe advance,1.6,,AT,2024.0,js3 xe advance,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js3,16,nan,at,
jac,2239-8-lr23,2053586,suv,js3 xe advance,1.6,,MT,2024.0,js3 xe advance,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js3,16,nan,mt,
jac,2239-8-lr23,2053603,suv,js3 xe luxury,1.6,,AT,2024.0,js3 xe luxury,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js3,16,nan,at,
jac,2239-4-lr17,1840644,suv,js4 1.5l advance aut,,,,,js4 15l advance aut,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js4,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/js4/15t-advance-aut/179220
jac,2239-4-lr17,1840645,suv,js4 1.5l advance bicolor aut,,,,,js4 15l advance bicolor aut,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js4,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/js4/15t-advance-aut/179220
jac,2239-4-lr17,1840640,suv,js4 1.5l luxury,,,,,js4 15l luxury,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js4,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/js4/15t-luxury/179216
jac,2239-4-lr17,1840642,suv,js4 1.5l luxury aut,,,,,js4 15l luxury aut,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js4,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/js4/15t-luxury-aut/179218
jac,2239-4-lr17,1840641,suv,js4 1.5l luxury bicolor,,,,,js4 15l luxury bicolor,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js4,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/js4/15t-luxury/179216
jac,2239-4-lr17,1840643,suv,js4 1.5l luxury bicolor aut,,,,,js4 15l luxury bicolor aut,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js4,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/js4/15t-luxury-aut/179218
jac,2239-4-lr17,1840638,suv,js4 1.6l comfort,,,,,js4 16l comfort,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js4,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/js4/16l-comfort/179214
jac,2239-4-lr17,1840639,suv,js4 1.6l comfort bicolor,,,,,js4 16l comfort bicolor,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js4,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/js4/16l-comfort/179214
jac,2239-8-lr23,2053722,suv,js4 advance 1.5t,,,AT,2024.0,js4 advance 15t,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js4,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/jac/js4/15t-advance-aut/179220
jac,2239-8-lr23,2053739,suv,js4 advance bicolor 1.5t,,,AT,2024.0,js4 advance bicolor 15t,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js4,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/jac/js4/15t-advance-aut/179220
jac,2239-8-lr23,2053620,suv,js4 comfort,1.6,,MT,2024.0,js4 comfort,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js4,16,nan,mt,https://www.autocosmos.cl/catalogo/2025/jac/js4/16l-comfort/179214
jac,2239-8-lr23,2053637,suv,js4 comfort bicolor,1.6,,MT,2024.0,js4 comfort bicolor,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js4,16,nan,mt,https://www.autocosmos.cl/catalogo/2025/jac/js4/16l-comfort/179214
jac,2239-8-lr23,2053688,suv,js4 luxury 1.5t,,,AT,2024.0,js4 luxury 15t,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js4,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/jac/js4/15t-luxury/179216
jac,2239-8-lr23,2053654,suv,js4 luxury 1.5t,,,MT,2024.0,js4 luxury 15t,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js4,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/jac/js4/15t-luxury/179216
jac,2239-8-lr23,2053705,suv,js4 luxury bicolor 1.5t,,,AT,2024.0,js4 luxury bicolor 15t,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js4,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/jac/js4/15t-luxury/179216
jac,2239-8-lr23,2053671,suv,js4 luxury bicolor 1.5t,,,MT,2024.0,js4 luxury bicolor 15t,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js4,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/jac/js4/15t-luxury/179216
jac,2239-8-lr23,2053790,suv,js6 advance,,,AT,2024.0,js6 advance,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js6,nan,nan,at,
jac,2239-8-lr23,2053756,suv,js6 comfort,,,AT,2024.0,js6 comfort,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js6,nan,nan,at,
jac,2239-8-lr23,2053773,suv,js6 luxury,,,AT,2024.0,js6 luxury,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js6,nan,nan,at,
jac,2239-8-lr23,2053824,suv,js8 advance xe,,,AT,2024.0,js8 advance xe,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js8,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/jac/js8/15l-luxury/180240
jac,2239-8-lr23,2053841,suv,js8 comfort ce,,,MT,2024.0,js8 comfort ce,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js8,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/jac/js8/15l-comfort/180239
jac,2239-8-lr23,2053807,suv,js8 luxury se,,,AT,2024.0,js8 luxury se,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js8,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/jac/js8/15l-luxury/180240
jac,2239-8-lr23,2053858,suv,js8 luxury se,,,MT,2024.0,js8 luxury se,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js8,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/jac/js8/15l-luxury/180240
jac,2239-4-lr17,1669270,suv,s3 1.6l advance,,,,,s3 16l advance,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/sunray-pasajeros/27l-green-jet-161/179241
jac,2239-4-lr17,1669272,suv,s3 1.6l comfort,,,,,s3 16l comfort,jac,https://www.autocosmos.cl/catalogo/vigente/jac/t6-diesel,nan,nan,nan,
jac,2239-4-lr17,1669273,suv,s3 1.6l comfort smart,,,,,s3 16l comfort smart,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/sunray-pasajeros/27l-green-jet-161/179241
jac,2239-4-lr17,1669274,suv,s3 1.6l comfort smart aut,,,,,s3 16l comfort smart aut,jac,https://www.autocosmos.cl/catalogo/vigente/jac/sunray-pasajeros,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jac/sunray-pasajeros/27l-green-jet-161/179241
jac,2239-4-lr17,1669275,suv,s3 1.6l luxury,,,,,s3 16l luxury,jac,https://www.autocosmos.cl/catalogo/vigente/jac/js3,nan,nan,nan,
jeep,2239-4-lr17,1668723,suv,all new compass sport,,4X2,,,all new compass sport,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/compass,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/jeep/compass/13l-sport/179270
jeep,2239-4-lr17,1668724,suv,all new compass sport,,4X2,AT,,all new compass sport,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/compass,nan,4x2,at,https://www.autocosmos.cl/catalogo/2025/jeep/compass/13l-sport/179270
jeep,2239-8-lr23,2053870,suv,commander limited,1.3,4X2,AT,2024.0,commander limited,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/commander,13,4x2,at,https://www.autocosmos.cl/catalogo/2025/jeep/commander/13l-limited-4x2/179278
jeep,2239-8-lr23,2053887,suv,commander limited,2.0,4X4,AT,2024.0,commander limited,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/commander,20,4x4,at,https://www.autocosmos.cl/catalogo/2025/jeep/commander/13l-limited-4x4/179279
jeep,2239-8-lr23,2053904,suv,commander limited g,2.0,4X4,AT,2024.0,commander limited g,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/commander,20,4x4,at,https://www.autocosmos.cl/catalogo/2025/jeep/commander/13l-limited-4x4/179279
jeep,2239-8-lr23,2053921,suv,commander overland,1.3,4X2,AT,2024.0,commander overland,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/commander,13,4x2,at,https://www.autocosmos.cl/catalogo/2025/jeep/commander/13l-overland-4x2/179273
jeep,2239-8-lr23,2053938,suv,commander overland g,2.0,4X4,AT,2024.0,commander overland g,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/commander,20,4x4,at,https://www.autocosmos.cl/catalogo/2025/jeep/commander/13l-limited-4x4/179279
jeep,2239-4-lr17,1668795,suv,compass 2.4l sport,,,,,compass 24l sport,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/compass,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jeep/compass/13l-sport/179270
jeep,2239-4-lr17,1668796,suv,compass 2.4l sport aut,,,,,compass 24l sport aut,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/compass,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jeep/compass/13l-sport/179270
jeep,2239-4-lr17,1668797,suv,compass 2.4l sport lx,,,,,compass 24l sport lx,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/compass,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jeep/compass/13l-sport/179270
jeep,2239-8-lr23,2054010,suv,compass limited,,4X2,AT,2024.0,compass limited,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/compass,nan,4x2,at,https://www.autocosmos.cl/catalogo/2025/jeep/compass/13l-limited/179272
jeep,2239-8-lr23,2053989,suv,compass longitude,,4X2,AT,2024.0,compass longitude,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/compass,nan,4x2,at,https://www.autocosmos.cl/catalogo/2025/jeep/compass/13l-longitude/179271
jeep,2239-8-lr23,2053972,suv,compass sport,,4X2,AT,2024.0,compass sport,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/compass,nan,4x2,at,https://www.autocosmos.cl/catalogo/2025/jeep/compass/13l-sport/179270
jeep,2239-4-lr17,1668949,suv,gran cherokee laredo 3.6l v6,,4X4,,,gran cherokee laredo 36l v6,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/grand-cherokee,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/jeep/grand-cherokee/36l-limited/179277
jeep,2239-4-lr17,1668950,suv,gran cherokee limited 3.6l,,4X4,,,gran cherokee limited 36l,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/grand-cherokee,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/jeep/grand-cherokee/36l-limited/179277
jeep,2239-4-lr17,1668952,suv,gran cherokee srt8 6.4l,,,,,gran cherokee srt8 64l,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/grand-cherokee-l,nan,nan,nan,
jeep,2239-4-lr17,1668954,suv,grand cherokee 3.0l limited td aut,,4X4,,,grand cherokee 30l limited td aut,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/grand-cherokee,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/jeep/grand-cherokee/36l-limited/179277
jeep,2239-4-lr17,1668955,suv,grand cherokee 3.6l laredo aut,,4X2,,,grand cherokee 36l laredo aut,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/grand-cherokee,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/jeep/grand-cherokee/36l-altitude/179280
jeep,2239-4-lr17,1668956,suv,grand cherokee 3.6l laredo aut,,4X4,,,grand cherokee 36l laredo aut,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/grand-cherokee,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/jeep/grand-cherokee/36l-altitude/179280
jeep,2239-4-lr17,1668957,suv,grand cherokee 3.6l limited lx aut,,4X4,,,grand cherokee 36l limited lx aut,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/grand-cherokee,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/jeep/grand-cherokee/36l-limited/179277
jeep,2239-4-lr17,1668958,suv,grand cherokee 3.6l limited x aut,,4X4,,,grand cherokee 36l limited x aut,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/grand-cherokee,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/jeep/grand-cherokee/36l-limited/179277
jeep,2239-4-lr17,1668960,suv,grand cherokee 6.4l srt8 aut,,4X4,,,grand cherokee 64l srt8 aut,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/grand-cherokee,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/jeep/grand-cherokee/36l-altitude/179280
jeep,2239-8-lr23,2054057,suv,grand cherokee l summit 3.6l 3row,,,AT,2024.0,grand cherokee l summit 36l 3row,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/grand-cherokee,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/jeep/grand-cherokee/36l-limited/179277
jeep,2239-4-lr17,1668961,suv,grand cherokee laredo 3.6l,,4X2,,,grand cherokee laredo 36l,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/grand-cherokee,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/jeep/grand-cherokee/36l-limited/179277
jeep,2239-4-lr17,1668962,suv,"grand cherokee limited 3,0l td",,4X4,,,grand cherokee limited 30l td,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/grand-cherokee,nan,4x4,nan,https://www.autocosmos.cl/catalogo/2025/jeep/grand-cherokee/36l-limited/179277
jeep,2239-4-lr17,1669229,suv,renegade 1.8l sport lx,,,,,renegade 18l sport lx,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/renegade,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jeep/renegade/13l-sport/179274
jeep,2239-4-lr17,1669230,suv,renegade 1.8l sport lx aut,,,,,renegade 18l sport lx aut,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/renegade,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jeep/renegade/13l-sport/179274
jeep,2239-8-lr23,2054091,suv,renegade longitude,1.3,,AT,2024.0,renegade longitude,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/renegade,13,nan,at,https://www.autocosmos.cl/catalogo/2025/jeep/renegade/13l-longitude/179275
jeep,2239-8-lr23,2054108,suv,renegade longitude x,1.3,,AT,2024.0,renegade longitude x,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/renegade,13,nan,at,https://www.autocosmos.cl/catalogo/2025/jeep/renegade/13l-longitude/179275
jeep,2239-8-lr23,2054125,suv,renegade sport,1.3,,AT,2024.0,renegade sport,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/renegade,13,nan,at,https://www.autocosmos.cl/catalogo/2025/jeep/renegade/13l-sport/179274
jeep,2239-4-lr17,1669234,suv,renegade sport lx,,4X2,,,renegade sport lx,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/renegade,nan,4x2,nan,https://www.autocosmos.cl/catalogo/2025/jeep/renegade/13l-sport/179274
jeep,2239-4-lr17,1669235,suv,renegade sport lx,,4X2,AT,,renegade sport lx,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/renegade,nan,4x2,at,https://www.autocosmos.cl/catalogo/2025/jeep/renegade/13l-sport/179274
jeep,2239-4-lr17,1669490,suv,wrangler 3.6l sport,,,,,wrangler 36l sport,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/wrangler,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jeep/wrangler/20l-sport/179283
jeep,2239-4-lr17,1669492,suv,wrangler 3.6l unlimited rubicon,,,,,wrangler 36l unlimited rubicon,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/wrangler,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jeep/wrangler/20l-rubicon/179285
jeep,2239-4-lr17,1669494,suv,wrangler 3.6l unlimited sport,,,,,wrangler 36l unlimited sport,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/wrangler,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jeep/wrangler/20l-sport/179283
jeep,2239-4-lr17,1669495,suv,wrangler sport,,,,,wrangler sport,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/wrangler,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jeep/wrangler/20l-sport/179283
jeep,2239-8-lr23,2054159,suv,wrangler unlimited rubicon 3.6l,,,AT,2024.0,wrangler unlimited rubicon 36l,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/wrangler,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/jeep/wrangler/20l-rubicon/179285
jeep,2239-4-lr17,1669499,suv,wrangler unlimited sport,,,,,wrangler unlimited sport,jeep,https://www.autocosmos.cl/catalogo/vigente/jeep/wrangler,nan,nan,nan,https://www.autocosmos.cl/catalogo/2025/jeep/wrangler/20l-sport/179283
jetour,2239-8-lr23,2054184,suv,dashing 1.5l turbo lux,,,MT,2024.0,dashing 15l turbo lux,jetour,https://www.autocosmos.cl/catalogo/vigente/jetour/dashing,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/jetour/dashing/15t-lux/179289
jetour,2239-8-lr23,2054201,suv,dashing 1.5l turbo lux,,,AT,2024.0,dashing 15l turbo lux,jetour,https://www.autocosmos.cl/catalogo/vigente/jetour/dashing,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/jetour/dashing/15t-lux/179289
jetour,2239-8-lr23,2054218,suv,dashing 1.6l turbo gdi limited,,,AT,2024.0,dashing 16l turbo gdi limited,jetour,https://www.autocosmos.cl/catalogo/vigente/jetour/dashing,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/jetour/dashing/15t-special-edition/180533
jetour,2239-8-lr23,2054235,suv,x70 1.5t lux,,,AT,2024.0,x70 15t lux,jetour,https://www.autocosmos.cl/catalogo/vigente/jetour/x70,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/jetour/x70/15l-lux-fl/180417
jetour,2239-8-lr23,2054252,suv,x70 1.5t lux,,,MT,2024.0,x70 15t lux,jetour,https://www.autocosmos.cl/catalogo/vigente/jetour/x70,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/jetour/x70/15l-lux-fl/180417
jetour,2239-8-lr23,2054269,suv,x70 1.5t std,,,AT,2024.0,x70 15t std,jetour,https://www.autocosmos.cl/catalogo/vigente/jetour/x70,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/jetour/x70/15l-lux-fl/180417
jetour,2239-8-lr23,2054286,suv,x70 1.5t std,,,MT,2024.0,x70 15t std,jetour,https://www.autocosmos.cl/catalogo/vigente/jetour/x70,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/jetour/x70/15l-lux-fl/180417
jetour,2239-8-lr23,2054303,suv,x70 plus 1.5t,,,AT,2024.0,x70 plus 15t,jetour,https://www.autocosmos.cl/catalogo/vigente/jetour/x70,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/jetour/x70/15l-lux-fl/180417
jetour,2239-8-lr23,2054320,suv,x70 plus 1.6t,,,AT,2024.0,x70 plus 16t,jetour,https://www.autocosmos.cl/catalogo/vigente/jetour/x70,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/jetour/x70/15l-lux-fl/180417
jetour,2239-8-lr23,2054337,suv,x90 plus 2.0t gdi,,,AT,2024.0,x90 plus 20t gdi,jetour,https://www.autocosmos.cl/catalogo/vigente/jetour/x90-plus,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/jetour/x90-plus/20t/179293
kaiyi,2239-8-lr23,2054346,suv,kyx3 lux,,,MT,2024.0,kyx3 lux,kaiyi,https://www.autocosmos.cl/catalogo/vigente/kaiyi/x3,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/kaiyi/x3/15l-lux/179315
kaiyi,2239-8-lr23,2054363,suv,kyx3 std,,,MT,2024.0,kyx3 std,kaiyi,https://www.autocosmos.cl/catalogo/vigente/kaiyi/x3,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/kaiyi/x3/15l-std/179314
kaiyi,2239-8-lr23,2054393,suv,kyx3 lux,,,AT,2024.0,kyx3 lux,kaiyi,https://www.autocosmos.cl/catalogo/vigente/kaiyi/x3,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/kaiyi/x3/15l-lux/179315
kaiyi,2239-8-lr23,2054410,suv,kyx3 pro 1.5t,,,AT,2024.0,kyx3 pro 15t,kaiyi,https://www.autocosmos.cl/catalogo/vigente/kaiyi/x3-pro,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/kaiyi/x3-pro/16t-7dct-lux/179313
kia,2239-8-lr23,2046274,suv,carens ex 1.4l turbo-gdi 7p,,,7DCT,2024.0,carens ex 14l turbogdi 7p,kia,https://www.autocosmos.cl/catalogo/vigente/kia/carens,nan,nan,7dct,https://www.autocosmos.cl/catalogo/2025/kia/carens/14l-ex-turbo/179341
kia,2239-8-lr23,2241774,suv,carens ex 1.4l turbo-gdi 7p,,,AT,2025.0,carens ex 14l turbogdi 7p,kia,https://www.autocosmos.cl/catalogo/vigente/kia/carens,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/kia/carens/14l-ex-turbo/179341
kia,2239-8-lr23,2046291,suv,carens ex 1.4l turbo-gdi full 7p,,,7DCT,2024.0,carens ex 14l turbogdi full 7p,kia,https://www.autocosmos.cl/catalogo/vigente/kia/carens,nan,nan,7dct,https://www.autocosmos.cl/catalogo/2025/kia/carens/14l-ex-turbo-full/179340
kia,2239-8-lr23,2241791,suv,carens ex 1.4l turbo-gdi full 7p,,,MT,2025.0,carens ex 14l turbogdi full 7p,kia,https://www.autocosmos.cl/catalogo/vigente/kia/carens,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/kia/carens/14l-ex-turbo-full/179340
kia,2239-8-lr23,2046255,suv,carens lx 1.5l 7p,,,6MT,2024.0,carens lx 15l 7p,kia,https://www.autocosmos.cl/catalogo/vigente/kia/carens,nan,nan,6mt,https://www.autocosmos.cl/catalogo/2025/kia/carens/15l-lx/179339
kia,2239-8-lr23,2241757,suv,carens lx 1.5l 7p,,,MT,2025.0,carens lx 15l 7p,kia,https://www.autocosmos.cl/catalogo/vigente/kia/carens,nan,nan,mt,https://www.autocosmos.cl/catalogo/2025/kia/carens/15l-lx/179339
kia,2239-8-lr23,2248809,suv,carnival ex 2.2l dsl,,,8AT,2025.0,carnival ex 22l dsl,kia,https://www.autocosmos.cl/catalogo/vigente/kia/carnival,nan,nan,8at,https://www.autocosmos.cl/catalogo/2025/kia/carnival/22l-ex-dsl-full-aut/179364
kia,2239-8-lr23,2248826,suv,carnival ex 2.2l dsl ltd,,,8AT,2025.0,carnival ex 22l dsl ltd,kia,https://www.autocosmos.cl/catalogo/vigente/kia/carnival,nan,nan,8at,https://www.autocosmos.cl/catalogo/2025/kia/carnival/22l-ex-dsl-full-aut/179364
kia,2239-8-lr23,2240414,suv,carnival ex 2.2l dsl ltd,,,AT,2025.0,carnival ex 22l dsl ltd,kia,https://www.autocosmos.cl/catalogo/vigente/kia/carnival,nan,nan,at,https://www.autocosmos.cl/catalogo/2025/kia/carnival/22l-ex-dsl-full-aut/179364
